,t,x,y,fx,fy,speed,dt
35,3.958173990249634,-0.5463941462649317,0.010364695161326305,-0.5057556775103709,0.011847665687413089,0.1562027871930557,0.4998469352722168
36,4.057470083236694,-0.5360720319874012,0.01011667540140497,-0.5103678018493801,0.011286159421226889,0.12425173032820044,0.5003900527954102
37,4.158121347427368,-0.5330992591260463,0.009719024648626203,-0.5209641262272652,0.010090532055040069,0.0853492294106119,0.5007610321044922
38,4.258042573928833,-0.5305865810942136,0.009262119925159762,-0.5253496264616291,0.009195776747224691,0.056057335875948404,0.4995763301849365
39,4.358887672424316,-0.5290124276011813,0.00817654154219061,-0.5269919995112324,0.007922193446772119,0.03495461233292409,0.501190185546875
40,4.458355188369751,-0.5292348314170308,0.008128374561699273,-0.5289105315108868,0.00803406611351704,0.014235189811440731,0.5001997947692871
41,4.557522296905518,-0.5296877564034614,0.008305415241821991,-0.5296877564034614,0.008305415241821991,0.0,0.5000982284545898
42,4.660204648971558,-0.5293277152235145,0.007752182903752186,-0.5293277152235145,0.007752182903752186,0.0,0.502129077911377
43,4.757698059082031,-0.5293687568260375,0.008905966167158798,-0.5293687568260375,0.008905966167158798,0.0,0.4996488094329834
44,4.858123064041138,-0.5295072366671242,0.008013527337669404,-0.5295072366671242,0.008013527337669404,0.0,0.49921083450317383
45,4.956922292709351,-0.5288808338306785,0.008681011819985459,-0.5288808338306785,0.008681011819985459,0.0,0.4985623359680176
46,5.056183099746704,-0.5211578558861517,0.006464315444106336,-0.5207048791170902,0.006392909803352898,0.01658741026242868,0.49861574172973633
47,5.15748143196106,-0.49749258304423466,-0.0003369841001208443,-0.4903609910833553,-0.002404890689918942,0.06674736522994759,0.4972360134124756
48,5.256009101867676,-0.4771860419981968,-0.004901246820136364,-0.45826161431240797,-0.009572483996087877,0.10814551184011643,0.4983243942260742
49,5.363169193267822,-0.4556465777838653,-0.010295017999076965,-0.4194506330951239,-0.01967389835943231,0.14978245543367324,0.5050845146179199
50,5.458299398422241,-0.43799392101847995,-0.011673305162711417,-0.39106775066052185,-0.021907658261056697,0.1697573008941797,0.5014147758483887
51,5.557315826416016,-0.422291897104461,-0.011369811657758076,-0.38436115415809197,-0.016934699009922758,0.15166434041919144,0.5011441707611084
52,5.659895420074463,-0.41550749030192147,-0.008550334998301434,-0.39034777002259974,-0.010038859539041534,0.12297247156346154,0.5024409294128418
53,5.758195400238037,-0.4103513576357079,-0.006134805404305746,-0.3967347494946831,-0.004884166054258122,0.0905778814709018,0.5021741390228271
54,5.858863830566406,-0.4083641050297471,-0.004859025421629357,-0.4022532130671789,-0.0034536394645817573,0.061337177036328364,0.49567484855651855
55,5.960479021072388,-0.40769840701999055,-0.004176282153747467,-0.40612904851881587,-0.003402702522334747,0.032400559349734355,0.5021555423736572
56,6.058399438858032,-0.40632010346406205,-0.002845958171018555,-0.4056605277150094,-0.0024364327330311793,0.02158291774933256,0.5010559558868408
57,6.157114028930664,-0.404819212520172,-0.0026559598544311056,-0.40457546279100737,-0.0025026797717727332,0.013143943093921053,0.4971916675567627
58,6.260127782821655,-0.4036160415849568,-0.0030272379262047356,-0.4034561772855133,-0.0029655627973673862,0.010139491499332328,0.5019147396087646
59,6.3579607009887695,-0.40395458372846926,-0.0030136895010180356,-0.40395458372846926,-0.0030136895010180356,0.0,0.4990854263305664
60,6.457853555679321,-0.3973415707925094,-0.0035339498764455713,-0.39679681172479436,-0.0035756927462166615,0.018105623895261647,0.49735116958618164
61,6.55776309967041,-0.3739159757374115,-0.009706380497518126,-0.3673701329549907,-0.011199782156509625,0.06346985740638617,0.4994070529937744
62,6.6575658321380615,-0.3395975271413746,-0.027526339600606662,-0.3103982292152931,-0.03870055341874592,0.13696216166882158,0.5004751682281494
63,6.758901119232178,-0.35382761211653013,-0.04294085672822321,-0.3323089748443075,-0.06008089533899309,0.12847706104873996,0.49880528450012207
64,6.859368562698364,-0.35267440544315476,-0.06047795771130783,-0.3312450195207614,-0.08779724493978837,0.14433545179898813,0.5014185905456543
65,6.958343505859375,-0.35159937086389964,-0.07375911444383705,-0.3415276493593976,-0.10266679558824807,0.1355256093149687,0.5004889965057373
66,7.059625864028931,-0.35202361803694915,-0.08447439302762254,-0.3568164012675158,-0.10643944042443657,0.11614265648873763,0.5018653869628906
67,7.1597819328308105,-0.3530724321816113,-0.09245805278202071,-0.35282530861441636,-0.10866196069916909,0.09860768397440052,0.5022220611572266
68,7.2561564445495605,-0.3540866482300437,-0.09678169863967127,-0.35443249651433484,-0.10567222839134612,0.0730640298137346,0.4972515106201172
69,7.358652353286743,-0.35419245437356295,-0.09702851623305624,-0.35459840660962033,-0.1006713860646098,0.046896178022464305,0.49926114082336426
70,7.457078695297241,-0.3543329828872282,-0.09628603685491911,-0.3545192004841871,-0.09723847879123258,0.024130588083514214,0.49875640869140625
71,7.556107044219971,-0.35409642282508813,-0.09610994037072285,-0.35409642282508813,-0.09610994037072285,0.0,0.4964611530303955
72,7.653210163116455,-0.35458864880733915,-0.09631945322149096,-0.35458864880733915,-0.09631945322149096,0.0,0.49340319633483887
73,7.753235340118408,-0.35417308353277455,-0.09607757403398406,-0.35417308353277455,-0.09607757403398406,0.0,0.4970667362213135
74,7.852192163467407,-0.35395874484391787,-0.09625035834368421,-0.35395874484391787,-0.09625035834368421,0.0,0.49355483055114746
75,7.952167749404907,-0.35356892854388994,-0.09568581304217148,-0.35356892854388994,-0.09568581304217148,0.0,0.4950847625732422
76,8.053308248519897,-0.36458672955026367,-0.09438646579899604,-0.3652730905887573,-0.09425376760533145,0.020480298087462736,0.497220516204834
77,8.151870489120483,-0.38545117199791573,-0.07956150368384231,-0.3928654834683675,-0.07564645337696954,0.07092737554655848,0.4986915588378906
78,8.254007816314697,-0.39353135916694115,-0.06810593335088871,-0.4063027063735885,-0.05902282803516759,0.09696995315870446,0.5007765293121338
79,8.355790138244629,-0.400589113106676,-0.05845092480686011,-0.4191230412773816,-0.04377406314809718,0.11910017749274042,0.5035910606384277
80,8.452667474746704,-0.39076665587448073,-0.053036563796941626,-0.39929177588337506,-0.03957155734283825,0.09778612684837122,0.50048828125
81,8.553037405014038,-0.3824526425231023,-0.04976608533429724,-0.38185336119928887,-0.04381122049068888,0.059924672182823546,0.4997260570526123
82,8.653759241104126,-0.37641626073772333,-0.04947098004930465,-0.37355062442871717,-0.04635086952125239,0.05041657696931211,0.5018575191497803
83,8.752767086029053,-0.3746859373297639,-0.05055810914845646,-0.3699868371409711,-0.0491262719146772,0.054290345641334815,0.4987807273864746
84,8.857166290283203,-0.37701738152404446,-0.051384381760516386,-0.37575495159610894,-0.05123268182377649,0.027620772345294337,0.501368522644043
85,8.95355749130249,-0.37735422643431993,-0.051302206276557565,-0.377173898661759,-0.05135653790878967,0.010630189821215628,0.500913143157959
86,9.052141666412354,-0.37672282377542876,-0.051077799894995654,-0.37672282377542876,-0.051077799894995654,0.0,0.4990847110748291
87,9.152759075164795,-0.3772163978314888,-0.05125289542568855,-0.3772163978314888,-0.05125289542568855,0.0,0.4990050792694092
88,9.253041982650757,-0.3774299882591616,-0.05039478129092143,-0.3774299882591616,-0.05039478129092143,0.0,0.5002484321594238
89,9.353115558624268,-0.3753244122783787,-0.05190228695731408,-0.3753244122783787,-0.05190228695731408,0.0,0.4959542751312256
90,9.453871011734009,-0.35166844418359333,-0.06014361477181727,-0.3472230879901907,-0.06175214697127568,0.053258391771478626,0.5002808570861816
91,9.556408405303955,-0.32980399373714164,-0.06832606265032633,-0.31414365081248374,-0.0739653390940141,0.09993423529284724,0.5042591094970703
92,9.654603958129883,-0.25289566160156524,-0.09533596403537924,-0.14379225896401032,-0.13470852971727212,0.26380709694866394,0.501863956451416
93,9.755179643630981,-0.17778951352493183,-0.12688446177569307,0.09807918971003055,-0.23160132681280093,0.42076704490831524,0.5021481513977051
94,9.854169368743896,-0.10895594962053075,-0.1578304469312393,0.31258464876901815,-0.3274919460534565,0.5221507570578071,0.5010688304901123
95,9.954197406768799,-0.03961223045559405,-0.18796194029466234,0.5667645505999266,-0.43794980199127814,0.6273210749617448,0.5003583431243896
96,10.052335739135742,0.02263942495474936,-0.2172617384552039,0.5851476322908222,-0.46617467964950277,0.6075131720393048,0.49596667289733887
97,10.153585433959961,0.08498747350318313,-0.24630881393950987,0.5927187347923806,-0.4770576235614594,0.5784666236179039,0.4989769458770752
98,10.25626254081726,0.1410718900382182,-0.27531998668940955,0.599556151141366,-0.4907644143855182,0.5513152339729728,0.5010864734649658
99,10.353864431381226,0.19160325047325197,-0.30436599260238295,0.5911404592590036,-0.5055106130384581,0.5180617214737693,0.4996776580810547
100,10.453919649124146,0.24274965835250525,-0.33257870548094315,0.6077947903635953,-0.5238278664182223,0.49725814581859396,0.49971723556518555
101,10.554881572723389,0.28656359224223943,-0.3590012189767694,0.5937986779201445,-0.530762938239217,0.45955711689592343,0.50252366065979
102,10.65379524230957,0.3284028416385662,-0.3845446384580322,0.599146511880998,-0.5424036726868077,0.4336380541610156,0.5000660419464111
103,10.755609273910522,0.3672689298969551,-0.4095860938945783,0.607728862713234,-0.5536166101038213,0.4100945204940494,0.49931764602661133
104,10.854695081710815,0.40094208435773554,-0.4330013101490938,0.5979015259369755,-0.558033719328518,0.37413425987397114,0.500823974609375
105,10.954020500183105,0.43008146352616244,-0.455539741100378,0.5955042441783208,-0.5668127876336857,0.3458597634177571,0.5001029968261719
106,11.051808595657349,0.4599305245574304,-0.47572347370023876,0.6019976270533894,-0.5742085427317323,0.3220545108527597,0.49693751335144043
107,11.152133226394653,0.48486086135085726,-0.4942843618122921,0.599221131430286,-0.5766549519928493,0.2907956126086403,0.4983551502227783
108,11.251444339752197,0.5040499266889137,-0.5120140881393266,0.5948353984076258,-0.5815840855271983,0.26196546905195955,0.49587035179138184
109,11.354419469833374,0.524384078909348,-0.5297611616996626,0.5999088769445282,-0.5892033922026845,0.24013903204133674,0.499741792678833
110,11.455012798309326,0.5396344209482717,-0.5438941768805079,0.5951437283474879,-0.5913712600571982,0.20934687810335229,0.5009899139404297
111,11.553943634033203,0.5548130111094677,-0.5570076228420198,0.5982557467744857,-0.5959609653535125,0.18710838004567984,0.5021412372589111
112,11.656652688980103,0.5619884047338333,-0.5665117122523667,0.5921517285056117,-0.594883694678965,0.15762630973801775,0.5046210289001465
113,11.754311084747314,0.5681946993297098,-0.5743443313721992,0.5862450144325213,-0.5927129427534108,0.12430539827196414,0.5028440952301025
114,11.854152202606201,0.572883877014845,-0.5791308050611891,0.5836337807351144,-0.5905231827172573,0.09694394300678535,0.49974608421325684
115,11.955025434494019,0.5759210947103739,-0.5809879131300609,0.5804167555829068,-0.5860953049140929,0.06389435224907787,0.4999959468841553
116,12.055944919586182,0.5756678006673089,-0.5812734109665244,0.5774886025213163,-0.583238273195657,0.0400909435552515,0.5019948482513428
117,12.153671979904175,0.5745621710514658,-0.5807384359398284,0.574949786257235,-0.5811276724007024,0.018154640360553847,0.4970529079437256
118,12.252024412155151,0.5754651139449011,-0.5805885580459325,0.5754651139449011,-0.5805885580459325,0.0,0.49771761894226074
119,12.353560209274292,0.5756492345882697,-0.5808997565074434,0.5756492345882697,-0.5808997565074434,0.0,0.4993898868560791
120,12.453418493270874,0.5755119521248828,-0.5803509192123629,0.5755119521248828,-0.5803509192123629,0.0,0.4983985424041748
121,12.55410099029541,0.5756687580299256,-0.5800190382782163,0.5756687580299256,-0.5800190382782163,0.0,0.49814772605895996
122,12.651992321014404,0.586866059358524,-0.5670759651658941,0.5882190468267089,-0.5654723815887347,0.03548048114650434,0.4982936382293701
123,12.753456592559814,0.6010608196887398,-0.5550944523940481,0.6071612217511153,-0.5488995326434233,0.07222615446035682,0.5014371871948242
124,12.854408979415894,0.6685416718245387,-0.5023244471914685,0.743590784797172,-0.43937878281176845,0.24242728986486006,0.5008485317230225
125,12.954773664474487,0.7403532985958398,-0.4526645790360255,0.9676910273829926,-0.27685892408174273,0.415248034406914,0.5013461112976074
126,13.052788734436035,0.8062503308675405,-0.40331757320400097,1.2087435513350335,-0.10287833885984027,0.5489586984857888,0.49869537353515625
127,13.152470350265503,0.8309439886203482,-0.39503487682817257,1.2594150632449659,-0.09670551820046847,0.5596960680320489,0.5004799365997314
128,13.253262281417847,0.8173776470395226,-0.42959283383623653,0.9818719394170752,-0.3492094772246008,0.3314371318389681,0.49981236457824707
129,13.355868816375732,0.808585092451323,-0.4637772187572217,0.8398483058734645,-0.4688689334499786,0.1378589133966374,0.5014605522155762
130,13.454713106155396,0.798775588816748,-0.49323381723559195,0.7942783982869487,-0.5473320695078733,0.18047413601207993,0.4999408721923828
131,13.55540132522583,0.7938491521701798,-0.5202829406002457,0.7618803957654734,-0.6282231615059065,0.25989401468281087,0.5026118755340576
132,13.654109954833984,0.7847653971348906,-0.5437140715892724,0.759131569238135,-0.6334154622164351,0.23659102618715602,0.5016655921936035
133,13.753678321838379,0.7816503714711983,-0.5656677197806155,0.7627570261877792,-0.6371387559333961,0.21060782732416863,0.5004110336303711
134,13.855135440826416,0.7786875639682819,-0.5803023356061706,0.76668643771942,-0.632319409915318,0.17896962864886945,0.4992790222167969
135,13.953106164932251,0.7742259999681487,-0.5975212533636528,0.7637334475531942,-0.6388207875449561,0.1598966445688865,0.4983973503112793
